ID,Date,Element,Data_Value
USC00025270,2012-04-05,TMAX,322
USC00024829,2008-04-07,TMAX,300
USC00027187,2015-05-03,TMAX,350
USC00021314,2007-02-28,TMAX,256
USC00025270,2011-04-16,TMAX,361
USC00024977,2009-07-10,TMIN,272
USC00028499,2015-09-28,TMIN,211
USC00021306,2007-06-24,TMIN,200
USC00024977,2014-09-06,TMIN,267
USC00029634,2006-08-20,TMAX,411
USW00053162,2011-10-23,TMIN,121
USC00025270,2006-04-17,TMIN,128
USC00024829,2014-05-16,TMAX,400
USC00021306,2005-06-24,TMIN,239
USC00024829,2014-05-31,TMAX,422
USW00053162,2011-10-23,TMAX,347
USC00023027,2008-01-12,TMIN,22
USC00029634,2014-05-24,TMAX,333
USC00024829,2014-05-16,TMIN,200
USC00028499,2014-06-21,TMIN,200
USW00053156,2010-05-22,TMAX,322
USC00029634,2015-08-07,TMIN,300
USC00021314,2015-01-22,TMIN,56
USC00021306,2008-05-11,TMIN,150
USW00053156,2013-07-06,TMAX,413
USC00024829,2005-02-24,TMIN,72
USW00053156,2010-05-22,TMIN,200
USC00024829,2005-04-23,TMAX,356
USC00021306,2008-05-11,TMAX,389
USC00023027,2008-08-04,TMAX,406
USC00024829,2005-04-23,TMIN,128
USC00025270,2010-11-17,TMIN,33
USC00021314,2008-04-03,TMAX,300
USC00029634,2006-03-01,TMAX,250
USC00029634,2006-03-01,TMIN,139
USW00053156,2014-02-18,TMAX,276
USC00021314,2008-04-03,TMIN,89
USC00025270,2006-04-17,TMAX,294
USC00027187,2014-04-08,TMIN,89
USC00027370,2006-01-23,TMAX,228
USC00027370,2006-01-23,TMIN,-50
USC00025270,2005-11-23,TMAX,244
USC00027187,2014-04-08,TMAX,339
USC00024977,2009-07-10,TMAX,439
USW00053156,2014-02-18,TMIN,71
USC00028112,2006-04-21,TMIN,122
USC00029634,2011-01-28,TMIN,33
USC00021314,2015-01-22,TMAX,211
USC00027370,2011-03-21,TMIN,111
USC00027370,2006-05-25,TMIN,183
USC00028499,2011-01-21,TMIN,11
USC00021306,2009-05-17,TMAX,406
USC00025270,2007-11-26,TMAX,206
USC00021314,2008-08-22,TMIN,244
USW00023183,2011-08-08,TMIN,306
USC00025270,2007-11-26,TMIN,44
USW00023183,2007-09-26,TMAX,361
USC00028499,2014-02-21,TMIN,44
USC00025270,2010-01-29,TMAX,194
USC00021314,2007-04-28,TMIN,161
USC00029634,2009-09-26,TMAX,400
USC00021306,2007-03-30,TMIN,83
USC00025270,2012-08-09,TMIN,294
USC00028499,2011-04-20,TMIN,117
USC00029634,2012-10-25,TMIN,117
USC00027370,2006-05-25,TMAX,400
USC00021314,2005-05-24,TMIN,200
USW00053156,2012-01-12,TMIN,18
USC00027187,2014-05-24,TMAX,328
USW00053156,2010-03-30,TMAX,297
USW00023183,2011-08-08,TMAX,400
USC00028499,2010-09-08,TMIN,233
USC00028499,2014-02-21,TMAX,256
USC00028499,2010-12-05,TMIN,33
USC00024829,2006-06-26,TMIN,272
USC00028499,2015-10-12,TMAX,361
USC00024829,2006-06-26,TMAX,444
USC00024977,2006-07-27,TMIN,278
USC00028499,2005-01-18,TMAX,272
USC00021306,2007-03-30,TMAX,239
USC00029634,2008-06-23,TMIN,272
USW00053156,2012-01-12,TMAX,174
USC00024977,2014-12-19,TMAX,167
USC00027187,2012-03-28,TMAX,300
USC00024829,2005-02-24,TMAX,183
USC00028499,2007-03-14,TMAX,333
USC00027187,2012-03-28,TMIN,83
USC00025270,2012-08-09,TMAX,461
USC00029634,2012-03-22,TMAX,283
USC00025270,2007-08-13,TMAX,444
USC00029634,2012-01-25,TMIN,100
USC00028112,2006-12-09,TMIN,78
USC00025270,2007-08-26,TMAX,394
USC00021314,2006-03-02,TMIN,61
USW00053156,2011-06-22,TMAX,432
USC00028499,2009-11-23,TMIN,33
USW00023183,2011-05-15,TMAX,339
USC00024977,2014-05-19,TMAX,367
USC00024829,2007-12-15,TMAX,133
USC00027370,2005-03-29,TMIN,33
USC00021314,2006-06-19,TMIN,228
USC00021314,2012-11-13,TMIN,22
USC00028499,2010-06-18,TMAX,394
USC00027187,2011-04-15,TMIN,89
USW00023183,2007-07-06,TMIN,339
USC00029634,2014-12-27,TMIN,6
USC00024829,2010-04-30,TMIN,89
USW00053156,2013-05-04,TMAX,340
USC00025270,2010-04-16,TMIN,117
USC00023027,2006-07-08,TMAX,389
USC00021314,2015-05-08,TMIN,128
USC00025270,2010-04-16,TMAX,317
USC00028499,2013-10-13,TMIN,94
USC00028499,2011-11-22,TMIN,44
USC00025270,2007-04-04,TMAX,344
USC00024977,2010-01-22,TMAX,156
USC00023027,2007-10-02,TMAX,328
USC00021314,2006-03-02,TMAX,228
USC00028499,2013-10-13,TMAX,294
USC00028499,2009-09-21,TMIN,189
USC00029634,2008-06-23,TMAX,439
USW00023183,2009-09-15,TMIN,256
USC00021306,2007-08-09,TMIN,233
USW00053156,2012-01-10,TMIN,18
USC00027370,2012-09-14,TMIN,244
USW00053156,2012-01-10,TMAX,186
USC00028499,2015-06-11,TMAX,367
USC00025270,2007-04-04,TMIN,89
USC00024977,2014-05-19,TMIN,200
USC00024829,2006-08-08,TMIN,228
USC00024829,2005-10-24,TMIN,150
USC00028499,2007-03-14,TMIN,89
USC00027187,2014-12-27,TMIN,-33
USC00027187,2011-08-16,TMAX,394
USC00027187,2014-12-27,TMAX,128
USC00029634,2012-10-25,TMAX,283
USC00024977,2005-10-27,TMAX,272
USC00028499,2009-07-17,TMIN,272
USC00024977,2010-06-07,TMIN,256
USC00024829,2008-04-30,TMIN,189
USC00021314,2010-03-31,TMAX,317
USC00029634,2008-01-26,TMIN,44
USC00024977,2005-04-03,TMAX,300
USC00027370,2011-07-25,TMIN,244
USC00027187,2011-02-13,TMIN,11
USC00027187,2015-11-30,TMIN,-33
USC00024829,2015-05-17,TMIN,128
USC00024977,2011-06-30,TMIN,267
USW00023183,2005-08-19,TMAX,389
USW00053162,2012-06-14,TMIN,182
USC00024829,2015-05-17,TMAX,256
USC00029634,2007-01-18,TMAX,200
USC00021314,2006-04-29,TMAX,239
USW00053156,2011-03-21,TMIN,97
USC00024977,2005-10-27,TMIN,133
USC00028499,2007-12-13,TMIN,39
USW00023183,2005-07-31,TMAX,394
USC00028499,2007-12-13,TMAX,189
USC00029634,2007-01-18,TMIN,61
USC00021306,2007-09-23,TMAX,328
USC00028499,2015-03-29,TMAX,356
USC00029634,2009-03-17,TMIN,100
USC00028499,2005-09-19,TMIN,222
USW00023183,2011-08-15,TMAX,422
USW00023183,2013-02-12,TMIN,33
USW00023183,2005-08-04,TMIN,272
USC00024977,2011-04-05,TMIN,122
USW00023183,2011-02-08,TMAX,222
USC00021314,2005-07-27,TMAX,417
USW00023183,2011-02-08,TMIN,72
USC00027187,2014-04-16,TMIN,106
USC00021314,2005-07-27,TMIN,250
USC00027187,2014-04-16,TMAX,322
USC00023027,2005-12-14,TMAX,178
USC00021514,2005-07-18,TMIN,294
USC00021314,2006-04-29,TMIN,106
USC00029634,2009-10-10,TMAX,300
USW00023183,2010-11-07,TMAX,294
USC00023027,2005-12-14,TMIN,6
USC00021314,2012-10-05,TMAX,367
USW00053162,2012-07-09,TMAX,432
USW00053162,2011-12-07,TMIN,-29
USC00021314,2009-06-22,TMAX,394
USC00021314,2009-06-04,TMAX,406
USC00024977,2006-08-08,TMIN,289
USC00027370,2009-06-14,TMIN,194
USC00024829,2008-09-25,TMAX,383
USC00028499,2006-12-18,TMAX,167
USW00053162,2010-10-26,TMAX,269
USC00028499,2006-12-18,TMIN,56
USC00021306,2008-08-16,TMAX,406
USC00027370,2005-02-21,TMAX,194
USW00053162,2010-10-26,TMIN,87
USC00024977,2006-12-02,TMIN,11
USC00021306,2008-08-16,TMIN,250
USC00021314,2009-03-28,TMIN,22
USW00053162,2012-06-14,TMAX,394
USC00027187,2012-02-16,TMAX,183
USC00024977,2011-04-05,TMAX,300
USC00024829,2015-11-01,TMAX,294
USC00028499,2011-01-16,TMIN,39
USC00021314,2009-03-28,TMAX,206
USC00028499,2011-01-16,TMAX,228
USC00024977,2014-08-01,TMIN,272
USC00021514,2006-06-02,TMIN,217
USC00024977,2007-01-22,TMIN,22
USC00021314,2012-09-15,TMIN,217
USC00024977,2006-12-02,TMAX,189
USW00053162,2011-12-07,TMAX,151
USC00024829,2011-04-27,TMIN,189
USC00027187,2011-10-21,TMIN,156
USW00023183,2005-05-14,TMIN,206
USC00024977,2005-06-25,TMAX,411
USC00027187,2011-10-21,TMAX,333
USC00024977,2014-09-14,TMIN,261
USC00028499,2009-05-09,TMIN,183
USC00025270,2008-05-14,TMAX,306
USC00021314,2008-06-20,TMIN,200
USW00053156,2010-05-16,TMAX,347
USC00024829,2009-04-08,TMAX,267
USC00023027,2005-11-15,TMAX,256
USC00021314,2009-06-22,TMIN,200
USC00024829,2008-09-25,TMIN,256
USC00028499,2011-07-30,TMAX,411
USW00053162,2010-08-04,TMAX,416
USC00029634,2014-07-08,TMAX,417
USC00027370,2009-06-14,TMAX,372
USC00021314,2009-01-05,TMIN,67
USW00053162,2013-08-04,TMIN,258
USW00053162,2013-04-25,TMAX,283
USC00027370,2011-07-25,TMAX,389
USW00023183,2011-06-23,TMIN,289
USW00023183,2010-12-19,TMAX,239
USW00053162,2014-04-26,TMAX,233
USC00024977,2008-06-01,TMAX,378
USW00053162,2013-12-19,TMIN,51
USC00025270,2011-12-14,TMAX,139
USC00025270,2005-12-09,TMAX,217
USC00021314,2015-09-29,TMAX,389
USC00021314,2009-06-04,TMIN,183
USC00024977,2011-08-25,TMIN,306
USC00024829,2008-11-29,TMIN,89
USC00024977,2012-02-04,TMIN,56
USC00028499,2014-11-16,TMAX,217
USC00021314,2012-10-05,TMIN,156
USC00021306,2007-09-23,TMIN,228
USC00024829,2008-11-29,TMAX,206
USC00028499,2008-11-11,TMAX,233
USC00029634,2015-11-10,TMAX,233
USC00024977,2011-08-25,TMAX,444
USC00024977,2011-12-09,TMIN,11
USC00029634,2009-03-07,TMAX,217
USC00024977,2006-12-10,TMIN,56
USC00021314,2008-10-11,TMAX,339
USC00024829,2009-09-21,TMAX,400
USW00053162,2010-03-09,TMAX,164
USW00053162,2010-05-09,TMAX,346
USW00023183,2011-09-10,TMIN,256
USC00028499,2010-05-20,TMIN,139
USC00025270,2008-02-01,TMIN,-22
USC00029634,2009-04-08,TMAX,322
USC00029634,2009-04-08,TMIN,144
USC00029634,2008-08-07,TMIN,300
USW00023183,2008-05-01,TMIN,194
USC00024977,2015-09-15,TMAX,350
USC00024829,2014-07-26,TMAX,422
USC00024977,2005-04-03,TMIN,150
USC00023027,2005-11-15,TMIN,89
USC00023027,2009-01-05,TMIN,89
USC00028499,2014-12-11,TMIN,33
USC00028499,2010-05-20,TMAX,356
USC00024829,2008-01-02,TMAX,211
USC00023027,2009-01-05,TMAX,156
USW00023183,2011-09-12,TMAX,389
USW00023183,2010-03-24,TMIN,122
USW00053162,2012-11-23,TMAX,293
USC00027187,2012-01-25,TMAX,183
USC00024977,2009-09-05,TMIN,239
USC00021306,2005-03-21,TMIN,56
USC00029634,2014-07-08,TMIN,278
USC00029634,2009-03-17,TMAX,300
USC00025270,2008-01-29,TMAX,161
USW00023183,2013-02-12,TMAX,150
USC00024977,2009-03-07,TMAX,211
USW00053162,2013-12-19,TMAX,221
USW00023183,2009-08-24,TMAX,400
USC00027187,2013-10-14,TMAX,272
USC00024977,2007-01-22,TMAX,133
USW00053156,2010-03-10,TMAX,152
USW00023183,2011-06-23,TMAX,439
USC00024829,2005-01-06,TMAX,133
USW00023183,2010-03-24,TMAX,228
USC00021306,2005-10-20,TMAX,306
USC00024977,2009-03-07,TMIN,78
USW00053162,2012-07-09,TMIN,303
USC00029634,2006-09-15,TMAX,356
USW00023183,2010-11-07,TMIN,144
USC00024977,2015-02-17,TMIN,133
USC00021314,2010-04-15,TMAX,283
USC00024977,2013-08-07,TMIN,228
USW00053156,2010-05-16,TMIN,138
USC00023027,2007-09-25,TMIN,133
USW00023183,2011-09-12,TMIN,261
USC00027370,2006-02-16,TMIN,78
USC00027187,2015-11-30,TMAX,156
USC00027187,2014-12-18,TMAX,156
USW00023183,2009-07-19,TMAX,456
USC00027187,2014-12-18,TMIN,72
USW00053162,2014-04-26,TMIN,128
USC00028499,2006-01-05,TMIN,83
USC00027187,2011-02-13,TMAX,261
USW00023183,2011-08-15,TMIN,322
USC00021314,2011-12-08,TMAX,156
USC00021314,2010-04-15,TMIN,78
USW00053156,2010-03-10,TMIN,27
USC00027370,2011-08-06,TMAX,428
USW00023183,2005-08-04,TMAX,383
USC00021306,2005-03-21,TMAX,233
USC00021314,2011-12-08,TMIN,-28
USC00021306,2005-01-14,TMIN,28
USC00027370,2007-10-03,TMAX,361
USW00053162,2013-04-25,TMIN,125
USC00029634,2010-09-03,TMIN,244
USW00053156,2014-03-21,TMAX,269
USW00053156,2014-03-21,TMIN,57
USC00024829,2005-12-04,TMIN,44
USC00029634,2015-07-10,TMIN,222
USW00023183,2013-03-20,TMIN,167
USC00029634,2012-02-06,TMAX,200
USC00025270,2013-08-26,TMAX,394
USC00028499,2005-06-23,TMAX,417
USC00028499,2008-04-30,TMIN,139
USC00024977,2014-11-01,TMAX,306
USW00053162,2012-05-31,TMIN,157
USC00024977,2015-09-15,TMIN,239
USC00024829,2008-01-04,TMIN,100
USC00021314,2011-10-06,TMAX,294
USC00029634,2012-02-06,TMIN,67
USC00027370,2011-12-05,TMAX,117
USC00024829,2010-07-02,TMAX,456
USC00024977,2013-09-05,TMIN,278
USC00029634,2010-09-03,TMAX,433
USC00021306,2005-11-09,TMAX,328
USC00021306,2008-02-05,TMAX,117
USW00023183,2009-03-17,TMAX,300
USC00021314,2007-04-03,TMAX,344
USC00029634,2011-01-22,TMAX,211
USC00027370,2011-05-19,TMAX,267
USC00028499,2008-01-06,TMAX,178
USC00028499,2010-08-07,TMIN,261
USC00021314,2012-05-09,TMAX,339
USW00053162,2013-08-04,TMAX,385
USC00025270,2013-08-26,TMIN,239
USC00024977,2012-07-04,TMIN,228
USC00021314,2012-05-09,TMIN,194
USC00028499,2008-04-30,TMAX,339
USC00029634,2008-11-29,TMIN,83
USC00029634,2012-12-08,TMAX,217
USW00023183,2006-06-30,TMIN,306
USC00029634,2008-11-29,TMAX,200
USW00053156,2010-11-26,TMIN,18
USC00028112,2005-04-20,TMIN,106
USC00028499,2012-06-06,TMIN,144
USC00027370,2011-12-05,TMIN,0
USC00028499,2011-01-03,TMAX,167
USC00029634,2010-05-16,TMIN,172
USC00024829,2005-07-27,TMIN,272
USC00024829,2014-04-08,TMIN,128
USC00028499,2007-12-19,TMIN,22
USC00027187,2015-05-28,TMIN,156
USC00029634,2012-03-03,TMAX,228
USC00024977,2005-03-30,TMAX,233
USW00053156,2010-11-13,TMIN,53
USC00021314,2013-11-06,TMAX,217
USC00025270,2012-02-16,TMIN,-17
USC00024829,2005-07-27,TMAX,433
USC00029634,2012-03-03,TMIN,56
USC00028499,2014-12-11,TMAX,256
USW00023183,2013-06-18,TMIN,267
USC00024977,2012-11-14,TMIN,78
USC00024829,2006-04-09,TMIN,122
USC00024829,2006-04-09,TMAX,328
USC00024977,2012-11-14,TMAX,261
USC00021314,2005-12-13,TMAX,183
USW00053156,2011-03-21,TMAX,201
USW00053162,2012-03-04,TMIN,-11
USC00028112,2005-10-08,TMAX,350
USC00029634,2015-05-27,TMIN,200
USC00021314,2012-05-05,TMAX,350
USC00028499,2008-01-06,TMIN,117
USC00021314,2015-12-09,TMAX,233
USC00024829,2010-07-02,TMIN,300
USC00028499,2005-09-19,TMAX,400
USC00021514,2005-06-25,TMIN,228
USW00053162,2014-02-23,TMIN,78
USC00028499,2009-07-02,TMIN,261
USW00053162,2014-02-23,TMAX,249
USW00023183,2006-06-30,TMAX,422
USC00028499,2012-06-06,TMAX,372
USW00023183,2012-07-19,TMIN,306
USC00027370,2006-07-26,TMIN,233
USC00027370,2011-11-13,TMIN,133
USC00028499,2008-10-06,TMIN,133
USC00028499,2007-12-19,TMAX,189
USC00028499,2008-10-06,TMAX,317
USW00053162,2012-05-31,TMAX,414
USC00024977,2013-01-21,TMIN,61
USW00053162,2012-03-04,TMAX,262
USC00024829,2009-04-21,TMIN,200
USC00021314,2011-10-06,TMIN,150
USC00025270,2012-07-18,TMAX,417
USW00023183,2015-10-15,TMIN,244
USC00021306,2008-09-20,TMIN,217
USC00024977,2008-06-01,TMIN,172
USC00025270,2012-07-23,TMIN,261
USC00027187,2014-01-23,TMIN,39
USC00025270,2008-08-02,TMIN,294
USC00025270,2011-03-19,TMAX,294
USC00028112,2005-04-20,TMAX,256
USC00028499,2009-05-09,TMAX,383
USC00021314,2015-04-25,TMAX,250
USC00024829,2005-04-21,TMIN,106
USC00021314,2015-04-25,TMIN,100
USW00053162,2010-08-04,TMIN,243
USC00029634,2011-05-09,TMAX,317
USC00024977,2013-08-07,TMAX,383
USW00023183,2012-05-30,TMAX,383
USC00024829,2009-12-06,TMAX,161
USC00029634,2010-05-16,TMAX,361
USC00029634,2011-05-09,TMIN,161
USC00021306,2007-09-15,TMIN,267
USC00025270,2012-07-18,TMIN,233
USC00029634,2011-01-26,TMAX,217
USC00023027,2007-02-27,TMAX,250
USC00021306,2008-02-05,TMIN,-6
USW00053156,2010-11-13,TMAX,219
USW00023183,2013-02-06,TMAX,233
USC00021314,2007-11-11,TMIN,94
USC00028499,2013-08-06,TMIN,228
USW00053156,2013-11-07,TMAX,267
USC00028499,2015-09-01,TMIN,267
USW00053162,2012-11-23,TMIN,39
USW00053156,2013-11-07,TMIN,111
USC00028499,2005-01-20,TMAX,272
USW00023183,2005-07-31,TMIN,283
USC00028499,2005-01-20,TMIN,111
USC00021314,2008-06-20,TMAX,439
USC00023027,2008-06-24,TMIN,350
USC00027187,2014-01-23,TMAX,217
USC00027187,2014-03-19,TMIN,50
USC00027187,2014-03-19,TMAX,272
USC00025270,2008-05-14,TMIN,94
USC00027370,2007-10-03,TMIN,211
USC00028112,2006-08-18,TMAX,378
USC00024829,2015-03-23,TMIN,128
USC00029634,2009-10-10,TMIN,150
USW00053156,2010-10-26,TMIN,111
USW00023183,2008-02-03,TMIN,72
USC00024829,2009-12-06,TMIN,28
USC00021314,2012-05-05,TMIN,144
USC00021314,2015-09-29,TMIN,194
USC00021514,2005-06-25,TMAX,417
USC00024977,2011-07-29,TMIN,300
USC00028499,2014-03-03,TMAX,244
USC00027370,2010-11-10,TMAX,206
USC00029634,2012-12-08,TMIN,72
USW00053162,2010-09-24,TMIN,173
USC00028499,2015-07-21,TMAX,394
USC00028499,2015-07-21,TMIN,239
USC00025270,2011-03-19,TMIN,128
USC00028499,2014-03-03,TMIN,67
USC00027370,2005-02-16,TMAX,206
USW00023183,2009-03-17,TMIN,139
USC00029634,2011-03-07,TMIN,139
USC00021314,2013-11-06,TMIN,117
USC00027370,2011-12-15,TMIN,11
USC00024829,2011-10-04,TMAX,344
USC00025270,2012-11-12,TMIN,28
USW00023183,2012-05-30,TMIN,217
USC00029634,2015-11-10,TMIN,111
USC00029634,2011-01-22,TMIN,39
USC00024977,2010-11-30,TMIN,28
USC00024829,2009-04-08,TMIN,161
USC00024977,2011-07-29,TMAX,411
USC00024829,2006-03-02,TMAX,267
USC00025270,2012-11-12,TMAX,222
USC00024829,2011-10-04,TMIN,200
USC00024977,2011-10-22,TMIN,172
USC00024977,2011-10-22,TMAX,339
USC00028499,2008-12-18,TMIN,100
USC00023027,2007-02-27,TMIN,67
USC00024977,2013-11-25,TMAX,161
USC00027370,2008-01-23,TMIN,28
USC00024977,2013-11-25,TMIN,67
USC00027187,2012-01-25,TMIN,22
USC00028112,2006-12-15,TMAX,206
USC00024829,2011-04-27,TMAX,311
USC00028499,2014-04-16,TMIN,72
USC00021514,2005-07-18,TMAX,444
USC00028499,2014-04-16,TMAX,328
USC00024829,2013-06-24,TMAX,400
USW00023183,2008-08-30,TMAX,367
USC00024829,2011-04-07,TMAX,317
USC00024829,2006-07-30,TMAX,350
USC00024829,2009-09-21,TMIN,233
USC00024829,2015-08-07,TMIN,256
USC00024829,2009-01-10,TMIN,39
USC00021306,2008-09-22,TMAX,394
USC00024829,2013-02-08,TMIN,100
USC00021306,2006-04-28,TMAX,250
USC00024829,2009-01-10,TMAX,189
USC00024977,2014-01-31,TMIN,117
USC00029634,2008-03-15,TMAX,272
USC00024829,2013-02-08,TMAX,189
USC00024829,2008-06-12,TMAX,389
USC00029634,2005-08-23,TMAX,422
USC00027187,2015-07-24,TMAX,389
USC00024977,2008-04-18,TMAX,300
USC00024829,2015-12-11,TMIN,94
USC00024977,2009-05-21,TMIN,211
USC00023027,2007-03-14,TMIN,128
USC00021314,2013-06-14,TMAX,439
USC00029634,2015-09-26,TMIN,244
USC00027370,2009-11-02,TMIN,11
USC00027187,2015-07-24,TMIN,261
USC00028499,2015-12-26,TMAX,128
USC00024977,2007-04-20,TMAX,256
USC00027370,2012-02-15,TMAX,128
USC00028499,2014-11-19,TMAX,239
USC00024829,2009-06-02,TMAX,394
USC00024977,2007-04-20,TMIN,100
USC00028499,2006-06-14,TMAX,422
USW00023183,2007-05-15,TMIN,233
USC00028499,2008-03-11,TMIN,67
USC00027187,2011-03-26,TMAX,256
USC00028499,2015-12-14,TMIN,17
USC00024829,2010-08-07,TMAX,367
USC00027187,2011-03-26,TMIN,67
USC00024977,2014-04-29,TMIN,189
USC00025270,2010-07-22,TMAX,422
USC00021514,2007-04-04,TMAX,328
USC00021306,2007-04-30,TMAX,367
USC00024829,2010-08-07,TMIN,228
USC00024829,2009-04-13,TMIN,122
USC00021306,2008-09-22,TMIN,206
USC00028499,2010-06-19,TMIN,161
USC00028499,2010-12-27,TMAX,183
USC00021314,2009-01-20,TMIN,67
USC00021314,2009-01-20,TMAX,272
USC00024829,2014-07-26,TMIN,272
USC00027187,2012-02-16,TMIN,33
USW00053156,2013-07-14,TMAX,409
USC00028499,2012-11-03,TMAX,317
USC00024829,2008-09-24,TMIN,244
USC00023027,2007-03-14,TMAX,322
USC00028499,2008-04-21,TMAX,294
USW00023183,2008-11-22,TMAX,261
USC00023027,2008-08-06,TMIN,272
USC00023027,2005-02-19,TMIN,111
USC00025270,2005-03-26,TMAX,217
USC00029634,2008-05-01,TMIN,161
USW00023183,2015-02-12,TMIN,144
USC00029634,2015-09-26,TMAX,394
USW00023183,2015-02-12,TMAX,256
USC00028112,2005-12-21,TMIN,33
USC00021314,2008-01-15,TMAX,194
USC00021314,2013-06-27,TMAX,406
USW00053156,2013-07-14,TMIN,297
USC00023027,2008-05-11,TMAX,361
USW00023183,2005-11-16,TMIN,106
USC00021314,2009-03-31,TMIN,28
USW00053162,2013-09-13,TMIN,212
USC00024829,2012-11-08,TMAX,300
USC00021314,2009-02-05,TMIN,56
USC00029634,2006-06-14,TMAX,428
USW00023183,2015-01-03,TMIN,11
USC00028499,2008-12-08,TMAX,194
USC00023027,2005-02-20,TMIN,100
USC00029634,2010-02-11,TMAX,167
USW00053162,2012-07-12,TMIN,232
USC00024977,2014-09-09,TMAX,328
USW00023183,2015-01-03,TMAX,122
USC00028499,2008-04-21,TMIN,78
USC00024829,2008-01-24,TMAX,144
USC00027370,2011-08-06,TMIN,294
USC00029634,2015-09-12,TMAX,378
USW00053162,2013-09-13,TMAX,374
USC00028499,2014-09-23,TMAX,378
USC00029634,2014-06-11,TMAX,417
USW00023183,2008-04-08,TMIN,144
USC00028499,2013-11-20,TMIN,106
USC00028499,2010-04-14,TMIN,89
USC00028499,2014-09-23,TMIN,167
USW00023183,2005-03-09,TMAX,283
USW00053162,2010-04-17,TMAX,316
USW00053162,2012-12-07,TMIN,50
USC00024829,2009-04-13,TMAX,300
USC00027370,2009-10-09,TMIN,100
USC00028499,2010-06-19,TMAX,400
USC00024829,2011-12-08,TMIN,0
USC00025270,2012-01-13,TMIN,-33
USC00024977,2011-07-08,TMIN,294
USC00029634,2011-11-17,TMIN,100
USW00053156,2013-02-26,TMAX,185
USW00023183,2011-05-15,TMIN,211
USW00053162,2010-03-25,TMIN,39
USC00024977,2011-07-08,TMAX,417
USC00027187,2013-01-16,TMAX,144
USC00029634,2015-09-29,TMIN,244
USC00025270,2012-01-13,TMAX,206
USW00053162,2013-08-17,TMAX,426
USW00053156,2013-02-26,TMIN,-7
USC00024829,2005-01-06,TMIN,28
USW00023183,2005-06-30,TMIN,250
USC00028499,2014-11-02,TMIN,128
USC00024829,2008-05-30,TMIN,200
USW00023183,2008-11-22,TMIN,139
USC00021314,2006-05-10,TMIN,161
USC00021314,2015-05-08,TMAX,294
USC00024977,2015-02-17,TMAX,239
USC00025270,2010-02-15,TMAX,239
USC00029634,2014-11-14,TMIN,144
USC00024829,2008-04-30,TMAX,350
USC00029634,2014-11-14,TMAX,228
USC00024977,2010-06-07,TMAX,417
USC00025270,2009-02-16,TMIN,-6
USC00024977,2012-07-07,TMIN,256
USC00021314,2009-12-17,TMIN,28
USC00024829,2011-04-10,TMIN,56
USC00021314,2006-04-06,TMAX,239
USC00025270,2012-02-28,TMAX,222
USW00023183,2015-03-16,TMAX,322
USW00023183,2014-03-05,TMAX,278
USW00053162,2010-03-25,TMAX,248
USC00024977,2012-07-07,TMAX,422
USC00027370,2005-10-03,TMIN,222
USC00024829,2012-11-08,TMIN,133
USC00024977,2008-03-30,TMIN,150
USC00025270,2006-04-11,TMIN,100
USC00021314,2005-04-30,TMAX,250
USC00028499,2011-10-05,TMIN,106
USC00021306,2008-07-10,TMIN,267
USC00028499,2015-02-12,TMAX,267
USC00029634,2011-11-17,TMAX,244
USC00027370,2012-02-15,TMIN,33
USC00029634,2015-09-29,TMAX,389
USC00029634,2008-03-15,TMIN,78
USC00023027,2008-03-11,TMIN,67
USW00053162,2013-08-17,TMIN,240
USC00021314,2009-03-31,TMAX,244
USC00025270,2013-06-25,TMIN,206
USC00021314,2013-05-29,TMIN,178
USC00028499,2010-08-17,TMAX,411
USW00023183,2008-04-08,TMAX,300
USC00024829,2013-06-24,TMIN,217
USC00025270,2010-02-15,TMIN,50
USC00021314,2013-05-29,TMAX,361
USC00028499,2010-08-17,TMIN,278
USW00023183,2007-05-15,TMAX,383
USW00053162,2012-12-07,TMAX,236
USC00027370,2009-08-13,TMAX,394
USC00021314,2006-04-06,TMIN,56
USC00025270,2013-06-25,TMAX,411
USC00024977,2008-05-01,TMIN,178
USC00021314,2008-10-11,TMIN,194
USW00023183,2014-05-11,TMIN,211
USW00023183,2005-06-30,TMAX,444
USW00023183,2014-03-05,TMIN,128
USC00023027,2008-05-11,TMIN,261
USC00028499,2006-02-09,TMIN,89
USC00025270,2009-12-26,TMAX,161
USC00028499,2015-12-14,TMAX,128
USC00028499,2011-10-05,TMAX,283
USC00021314,2006-05-10,TMAX,356
USC00025270,2005-03-26,TMIN,50
USC00025270,2010-07-22,TMIN,261
USC00028499,2015-02-12,TMIN,122
USC00024977,2014-04-29,TMAX,294
USC00025270,2009-12-26,TMIN,-61
USW00023183,2008-08-30,TMIN,272
USC00027370,2005-10-03,TMAX,372
USC00028499,2014-11-19,TMIN,128
USW00053162,2010-04-17,TMIN,79
USC00021314,2006-12-08,TMIN,17
USC00024829,2011-03-29,TMAX,300
USC00021314,2010-03-31,TMIN,100
USW00053162,2013-11-23,TMIN,94
USC00028499,2015-12-17,TMAX,144
USC00021314,2007-04-28,TMAX,356
USC00029634,2007-06-22,TMAX,433
USC00024977,2014-08-01,TMAX,417
USC00028499,2007-06-11,TMAX,350
USW00053162,2012-05-03,TMIN,138
USC00029634,2013-05-01,TMIN,172
USC00027187,2012-06-07,TMAX,406
USW00053156,2013-05-12,TMIN,233
USC00029634,2007-06-22,TMIN,239
USW00023183,2012-09-27,TMIN,233
